,numb_node,reference,book,kind,number,numb_text,phrase,sentence,phrase_funct
5129,358784,Song_of_songs 6:8,Song_of_songs,card,שׁמנה,שְׁמֹנִ֖ים ,שְׁמֹנִ֖ים פִּֽילַגְשִׁ֑ים ,וּשְׁמֹנִ֖ים פִּֽילַגְשִׁ֑ים ,PreC
5130,358790,Song_of_songs 6:9,Song_of_songs,card,אחד,אַחַ֥ת ,אַחַ֥ת ,אַחַ֥ת הִיא֙ יֹונָתִ֣י תַמָּתִ֔י ,PreC
5131,358794,Song_of_songs 6:9,Song_of_songs,card,אחד,אַחַ֥ת ,אַחַ֥ת ,אַחַ֥ת הִיא֙ לְאִמָּ֔הּ ,PreC
5132,358903,Song_of_songs 7:4,Song_of_songs,card,שׁנים,שְׁנֵ֥י ,שְׁנֵ֥י שָׁדַ֛יִךְ ,שְׁנֵ֥י שָׁדַ֛יִךְ כִּשְׁנֵ֥י עֳפָרִ֖ים תָּאֳמֵ֥י צְבִיָּֽה׃ ,Subj
5133,358906,Song_of_songs 7:4,Song_of_songs,card,שׁנים,שְׁנֵ֥י ,כִּשְׁנֵ֥י עֳפָרִ֖ים תָּאֳמֵ֥י צְבִיָּֽה׃ ,שְׁנֵ֥י שָׁדַ֛יִךְ כִּשְׁנֵ֥י עֳפָרִ֖ים תָּאֳמֵ֥י צְבִיָּֽה׃ ,PreC
5134,359234,Song_of_songs 8:11,Song_of_songs,card,אלף,אֶ֥לֶף ,אֶ֥לֶף כָּֽסֶף׃ ,אִ֛ישׁ יָבִ֥א בְּפִרְיֹ֖ו אֶ֥לֶף כָּֽסֶף׃ ,Objc
5135,359242,Song_of_songs 8:12,Song_of_songs,card,אלף,אֶ֤לֶף ,הָאֶ֤לֶף ,הָאֶ֤לֶף לְךָ֙ שְׁלֹמֹ֔ה ,Subj
5136,359246,Song_of_songs 8:12,Song_of_songs,card,מאה,מָאתַ֖יִם ,מָאתַ֖יִם ,וּמָאתַ֖יִם לְנֹטְרִ֥ים אֶת־פִּרְיֹֽו׃ ,Subj
5137,359433,Ecclesiastes 1:11,Ecclesiastes,ordn,ראשׁון,רִאשֹׁנִ֑ים ,לָרִאשֹׁנִ֑ים ,אֵ֥ין זִכְרֹ֖ון לָרִאשֹׁנִ֑ים ,Cmpl
5138,359856,Ecclesiastes 2:14,Ecclesiastes,card,אחד,אֶחָ֖ד ,מִּקְרֶ֥ה אֶחָ֖ד ,וְיָדַ֣עְתִּי גַם־אָ֔נִי שֶׁמִּקְרֶ֥ה אֶחָ֖ד יִקְרֶ֥ה אֶת־כֻּלָּֽם׃ ,Subj
5139,360454,Ecclesiastes 3:19,Ecclesiastes,card,אחד,אֶחָד֙ ,מִקְרֶ֤ה אֶחָד֙ ,כִּי֩ מִקְרֶ֨ה בְֽנֵי־הָאָדָ֜ם וּמִקְרֶ֣ה הַבְּהֵמָ֗ה וּמִקְרֶ֤ה אֶחָד֙ לָהֶ֔ם ,Subj
5140,360464,Ecclesiastes 3:19,Ecclesiastes,card,אחד,אֶחָ֖ד ,ר֥וּחַ אֶחָ֖ד ,וְר֥וּחַ אֶחָ֖ד לַכֹּ֑ל ,Subj
5141,360485,Ecclesiastes 3:20,Ecclesiastes,card,אחד,אֶחָ֑ד ,אֶל־מָקֹ֣ום אֶחָ֑ד ,הַכֹּ֥ל הֹולֵ֖ךְ אֶל־מָקֹ֣ום אֶחָ֑ד ,Cmpl
5142,360598,Ecclesiastes 4:3,Ecclesiastes,card,שׁנים,שְּׁנֵיהֶ֔ם ,מִשְּׁנֵיהֶ֔ם ,וְטֹוב֙ מִשְּׁנֵיהֶ֔ם אֵ֥ת אֲשֶׁר־עֲדֶ֖ן לֹ֣א הָיָ֑ה אֲשֶׁ֤ר לֹֽא־רָאָה֙ אֶת־הַמַּעֲשֶׂ֣ה הָרָ֔ע אֲשֶׁ֥ר נַעֲשָׂ֖ה תַּ֥חַת הַשָּֽׁמֶשׁ׃ ,Adju
5143,360671,Ecclesiastes 4:8,Ecclesiastes,card,אחד,אֶחָד֩ ,אֶחָד֩ ,יֵ֣שׁ אֶחָד֩ ,Subj
5144,360674,Ecclesiastes 4:8,Ecclesiastes,ordn,שׁני,שֵׁנִ֜י ,שֵׁנִ֜י ,וְאֵ֨ין שֵׁנִ֜י ,Subj
5145,360712,Ecclesiastes 4:9,Ecclesiastes,card,שׁנים,שְּׁנַ֖יִם ,הַשְּׁנַ֖יִם ,טֹובִ֥ים הַשְּׁנַ֖יִם מִן־הָאֶחָ֑ד אֲשֶׁ֧ר יֵשׁ־לָהֶ֛ם שָׂכָ֥ר טֹ֖וב בַּעֲמָלָֽם׃ ,Subj
5146,360715,Ecclesiastes 4:9,Ecclesiastes,card,אחד,אֶחָ֑ד ,מִן־הָאֶחָ֑ד ,טֹובִ֥ים הַשְּׁנַ֖יִם מִן־הָאֶחָ֑ד אֲשֶׁ֧ר יֵשׁ־לָהֶ֛ם שָׂכָ֥ר טֹ֖וב בַּעֲמָלָֽם׃ ,Adju
5147,360727,Ecclesiastes 4:10,Ecclesiastes,card,אחד,אֶחָ֖ד ,הָאֶחָ֖ד ,כִּ֣י הָאֶחָ֖ד יָקִ֣ים אֶת־חֲבֵרֹ֑ו ,Subj
5148,360735,Ecclesiastes 4:10,Ecclesiastes,card,אחד,אֶחָד֙ ,לֹ֗ו הָֽאֶחָד֙ ,וְאִ֣ילֹ֗ו הָֽאֶחָד֙ שֶׁיִּפֹּ֔ול ,Cmpl
5149,360740,Ecclesiastes 4:10,Ecclesiastes,ordn,שׁני,שֵׁנִ֖י ,שֵׁנִ֖י ,וְאֵ֥ין שֵׁנִ֖י לַהֲקִימֹֽו׃ ,Subj
5150,360746,Ecclesiastes 4:11,Ecclesiastes,card,שׁנים,שְׁנַ֖יִם ,שְׁנַ֖יִם ,גַּ֛ם אִם־יִשְׁכְּב֥וּ שְׁנַ֖יִם וּלְאֶחָ֖ד ,Subj
5151,360752,Ecclesiastes 4:11,Ecclesiastes,card,אחד,אֶחָ֖ד ,לְאֶחָ֖ד ,גַּ֛ם אִם־יִשְׁכְּב֥וּ שְׁנַ֖יִם וּלְאֶחָ֖ד ,Cmpl
5152,360759,Ecclesiastes 4:12,Ecclesiastes,card,אחד,אֶחָ֔ד ,יִתְקְפֹו֙ הָאֶחָ֔ד ,וְאִֽם־יִתְקְפֹו֙ הָאֶחָ֔ד ,PreO
5153,360761,Ecclesiastes 4:12,Ecclesiastes,card,שׁנים,שְּׁנַ֖יִם ,הַשְּׁנַ֖יִם ,הַשְּׁנַ֖יִם יַעַמְד֣וּ נֶגְדֹּ֑ו ,Subj
5154,360817,Ecclesiastes 4:15,Ecclesiastes,ordn,שׁני,שֵּׁנִ֔י ,עִ֚ם הַיֶּ֣לֶד הַשֵּׁנִ֔י ,רָאִ֨יתִי֙ אֶת־כָּל־הַ֣חַיִּ֔ים הַֽמְהַלְּכִ֖ים תַּ֣חַת הַשָּׁ֑מֶשׁ עִ֚ם הַיֶּ֣לֶד הַשֵּׁנִ֔י אֲשֶׁ֥ר יַעֲמֹ֖ד תַּחְתָּֽיו׃ ,Adju
5155,361297,Ecclesiastes 6:3,Ecclesiastes,card,מאה,מֵאָ֡ה ,מֵאָ֡ה ,אִם־יֹולִ֣יד אִ֣ישׁ מֵאָ֡ה ,Objc
5156,361357,Ecclesiastes 6:6,Ecclesiastes,card,אלף,אֶ֤לֶף ,אֶ֤לֶף שָׁנִים֙ ,וְאִלּ֣וּ חָיָ֗ה אֶ֤לֶף שָׁנִים֙ פַּעֲמַ֔יִם ,Time
5157,361368,Ecclesiastes 6:6,Ecclesiastes,card,אחד,אֶחָ֖ד ,אֶל־מָקֹ֥ום אֶחָ֖ד ,הֲלֹ֛א אֶל־מָקֹ֥ום אֶחָ֖ד הַכֹּ֥ל הֹולֵֽךְ׃ ,Cmpl
5158,361602,Ecclesiastes 7:10,Ecclesiastes,ordn,ראשׁון,רִ֣אשֹׁנִ֔ים ,הַיָּמִים֙ הָרִ֣אשֹׁנִ֔ים ,מֶ֣ה הָיָ֔ה שֶׁ֤הַיָּמִים֙ הָרִ֣אשֹׁנִ֔ים הָי֥וּ טֹובִ֖ים מֵאֵ֑לֶּה ,Subj
5159,361748,Ecclesiastes 7:19,Ecclesiastes,card,עשׂרה,עֲשָׂרָה֙ ,מֵֽעֲשָׂרָה֙ שַׁלִּיטִ֔ים ,הַֽחָכְמָ֖ה תָּעֹ֣ז לֶחָכָ֑ם מֵֽעֲשָׂרָה֙ שַׁלִּיטִ֔ים אֲשֶׁ֥ר הָי֖וּ בָּעִֽיר׃ ,Adju
5160,361872,Ecclesiastes 7:27,Ecclesiastes,card,אחד,אַחַ֥ת ,אַחַ֥ת לְאַחַ֖ת ,זֶ֣ה מָצָ֔אתִי אַחַ֥ת לְאַחַ֖ת לִמְצֹ֥א חֶשְׁבֹּֽון׃ אֲשֶׁ֛ר עֹוד־בִּקְשָׁ֥ה נַפְשִׁ֖י וְלֹ֣א מָצָ֑אתִי ,Modi
5161,361874,Ecclesiastes 7:27,Ecclesiastes,card,אחד,אַחַ֖ת ,אַחַ֥ת לְאַחַ֖ת ,זֶ֣ה מָצָ֔אתִי אַחַ֥ת לְאַחַ֖ת לִמְצֹ֥א חֶשְׁבֹּֽון׃ אֲשֶׁ֛ר עֹוד־בִּקְשָׁ֥ה נַפְשִׁ֖י וְלֹ֣א מָצָ֑אתִי ,Modi
5162,361886,Ecclesiastes 7:28,Ecclesiastes,card,אחד,אֶחָ֤ד ,אָדָ֞ם אֶחָ֤ד מֵאֶ֨לֶף֙ ,אָדָ֞ם אֶחָ֤ד מֵאֶ֨לֶף֙ מָצָ֔אתִי ,Objc
5163,361888,Ecclesiastes 7:28,Ecclesiastes,card,אלף,אֶ֨לֶף֙ ,אָדָ֞ם אֶחָ֤ד מֵאֶ֨לֶף֙ ,אָדָ֞ם אֶחָ֤ד מֵאֶ֨לֶף֙ מָצָ֔אתִי ,Objc
5164,362110,Ecclesiastes 8:12,Ecclesiastes,card,מאה,מְאַ֖ת ,מְאַ֖ת ,אֲשֶׁ֣ר חֹטֶ֗א עֹשֶׂ֥ה רָ֛ע מְאַ֖ת וּמַאֲרִ֣יךְ לֹ֑ו ,Modi
5165,362347,Ecclesiastes 9:2,Ecclesiastes,card,אחד,אֶחָ֜ד ,מִקְרֶ֨ה אֶחָ֜ד ,מִקְרֶ֨ה אֶחָ֜ד לַצַּדִּ֤יק וְלָרָשָׁע֙ לַטֹּוב֙ וְלַטָּהֹ֣ור וְלַטָּמֵ֔א וְלַזֹּבֵ֔חַ וְלַאֲשֶׁ֖ר אֵינֶ֣נּוּ זֹבֵ֑חַ ,Subj
5166,362398,Ecclesiastes 9:3,Ecclesiastes,card,אחד,אֶחָ֖ד ,מִקְרֶ֥ה אֶחָ֖ד ,כִּֽי־מִקְרֶ֥ה אֶחָ֖ד לַכֹּ֑ל ,Subj
5167,362747,Ecclesiastes 9:18,Ecclesiastes,card,אחד,אֶחָ֔ד ,חֹוטֶ֣א אֶחָ֔ד ,וְחֹוטֶ֣א אֶחָ֔ד יְאַבֵּ֥ד טֹובָ֥ה הַרְבֵּֽה׃ ,Subj
5168,363039,Ecclesiastes 11:2,Ecclesiastes,card,שׁבע,שִׁבְעָ֖ה ,לְשִׁבְעָ֖ה ,תֶּן־חֵ֥לֶק לְשִׁבְעָ֖ה וְגַ֣ם לִשְׁמֹונָ֑ה ,Cmpl
5169,363043,Ecclesiastes 11:2,Ecclesiastes,card,שׁמנה,שְׁמֹונָ֑ה ,גַ֣ם לִשְׁמֹונָ֑ה ,תֶּן־חֵ֥לֶק לְשִׁבְעָ֖ה וְגַ֣ם לִשְׁמֹונָ֑ה ,Cmpl
5170,363143,Ecclesiastes 11:6,Ecclesiastes,card,שׁנים,שְׁנֵיהֶ֥ם ,שְׁנֵיהֶ֥ם ,וְאִם־שְׁנֵיהֶ֥ם כְּאֶחָ֖ד טֹובִֽים׃ ,Subj
5171,363145,Ecclesiastes 11:6,Ecclesiastes,card,אחד,אֶחָ֖ד ,כְּאֶחָ֖ד ,וְאִם־שְׁנֵיהֶ֥ם כְּאֶחָ֖ד טֹובִֽים׃ ,Adju
5172,363457,Ecclesiastes 12:11,Ecclesiastes,card,אחד,אֶחָֽד׃ ,מֵרֹעֶ֥ה אֶחָֽד׃ ,נִתְּנ֖וּ מֵרֹעֶ֥ה אֶחָֽד׃ ,Cmpl
5173,365468,Esther 1:1,Esther,card,שׁבע,שֶׁ֛בַע ,מֵהֹ֣דּוּ וְעַד־כּ֔וּשׁ שֶׁ֛בַע וְעֶשְׂרִ֥ים וּמֵאָ֖ה מְדִינָֽה׃ ,ה֣וּא אֲחַשְׁוֵרֹ֗ושׁ הַמֹּלֵךְ֙ מֵהֹ֣דּוּ וְעַד־כּ֔וּשׁ שֶׁ֛בַע וְעֶשְׂרִ֥ים וּמֵאָ֖ה מְדִינָֽה׃ ,Cmpl
5174,365470,Esther 1:1,Esther,card,עשׂרים,עֶשְׂרִ֥ים ,מֵהֹ֣דּוּ וְעַד־כּ֔וּשׁ שֶׁ֛בַע וְעֶשְׂרִ֥ים וּמֵאָ֖ה מְדִינָֽה׃ ,ה֣וּא אֲחַשְׁוֵרֹ֗ושׁ הַמֹּלֵךְ֙ מֵהֹ֣דּוּ וְעַד־כּ֔וּשׁ שֶׁ֛בַע וְעֶשְׂרִ֥ים וּמֵאָ֖ה מְדִינָֽה׃ ,Cmpl
5175,365472,Esther 1:1,Esther,card,מאה,מֵאָ֖ה ,מֵהֹ֣דּוּ וְעַד־כּ֔וּשׁ שֶׁ֛בַע וְעֶשְׂרִ֥ים וּמֵאָ֖ה מְדִינָֽה׃ ,ה֣וּא אֲחַשְׁוֵרֹ֗ושׁ הַמֹּלֵךְ֙ מֵהֹ֣דּוּ וְעַד־כּ֔וּשׁ שֶׁ֛בַע וְעֶשְׂרִ֥ים וּמֵאָ֖ה מְדִינָֽה׃ ,Cmpl
5176,365494,Esther 1:3,Esther,card,שׁלשׁ,שָׁלֹושׁ֙ ,בִּשְׁנַ֤ת שָׁלֹושׁ֙ ,בַּיָּמִ֖ים הָהֵ֑ם כְּשֶׁ֣בֶת׀ הַמֶּ֣לֶךְ אֲחַשְׁוֵרֹ֗ושׁ עַ֚ל כִּסֵּ֣א מַלְכוּתֹ֔ו אֲשֶׁ֖ר בְּשׁוּשַׁ֥ן הַבִּירָֽה׃ בִּשְׁנַ֤ת שָׁלֹושׁ֙ לְמָלְכֹ֔ו עָשָׂ֣ה מִשְׁתֶּ֔ה לְכָל־שָׂרָ֖יו וַעֲבָדָ֑יו חֵ֣יל׀ פָּרַ֣ס וּמָדַ֗י הַֽפַּרְתְּמִ֛ים וְשָׂרֵ֥י הַמְּדִינֹ֖ות לְפָנָֽיו׃ בְּהַרְאֹתֹ֗ו אֶת־עֹ֨שֶׁר֙ כְּבֹ֣וד מַלְכוּתֹ֔ו וְאֶ֨ת־יְקָ֔ר תִּפְאֶ֖רֶת גְּדוּלָּתֹ֑ו יָמִ֣ים רַבִּ֔ים שְׁמֹונִ֥ים וּמְאַ֖ת יֹֽום׃ ,Time
5177,365529,Esther 1:4,Esther,card,שׁמנה,שְׁמֹונִ֥ים ,יָמִ֣ים רַבִּ֔ים שְׁמֹונִ֥ים וּמְאַ֖ת יֹֽום׃ ,בַּיָּמִ֖ים הָהֵ֑ם כְּשֶׁ֣בֶת׀ הַמֶּ֣לֶךְ אֲחַשְׁוֵרֹ֗ושׁ עַ֚ל כִּסֵּ֣א מַלְכוּתֹ֔ו אֲשֶׁ֖ר בְּשׁוּשַׁ֥ן הַבִּירָֽה׃ בִּשְׁנַ֤ת שָׁלֹושׁ֙ לְמָלְכֹ֔ו עָשָׂ֣ה מִשְׁתֶּ֔ה לְכָל־שָׂרָ֖יו וַעֲבָדָ֑יו חֵ֣יל׀ פָּרַ֣ס וּמָדַ֗י הַֽפַּרְתְּמִ֛ים וְשָׂרֵ֥י הַמְּדִינֹ֖ות לְפָנָֽיו׃ בְּהַרְאֹתֹ֗ו אֶת־עֹ֨שֶׁר֙ כְּבֹ֣וד מַלְכוּתֹ֔ו וְאֶ֨ת־יְקָ֔ר תִּפְאֶ֖רֶת גְּדוּלָּתֹ֑ו יָמִ֣ים רַבִּ֔ים שְׁמֹונִ֥ים וּמְאַ֖ת יֹֽום׃ ,Time
5178,365531,Esther 1:4,Esther,card,מאה,מְאַ֖ת ,יָמִ֣ים רַבִּ֔ים שְׁמֹונִ֥ים וּמְאַ֖ת יֹֽום׃ ,בַּיָּמִ֖ים הָהֵ֑ם כְּשֶׁ֣בֶת׀ הַמֶּ֣לֶךְ אֲחַשְׁוֵרֹ֗ושׁ עַ֚ל כִּסֵּ֣א מַלְכוּתֹ֔ו אֲשֶׁ֖ר בְּשׁוּשַׁ֥ן הַבִּירָֽה׃ בִּשְׁנַ֤ת שָׁלֹושׁ֙ לְמָלְכֹ֔ו עָשָׂ֣ה מִשְׁתֶּ֔ה לְכָל־שָׂרָ֖יו וַעֲבָדָ֑יו חֵ֣יל׀ פָּרַ֣ס וּמָדַ֗י הַֽפַּרְתְּמִ֛ים וְשָׂרֵ֥י הַמְּדִינֹ֖ות לְפָנָֽיו׃ בְּהַרְאֹתֹ֗ו אֶת־עֹ֨שֶׁר֙ כְּבֹ֣וד מַלְכוּתֹ֔ו וְאֶ֨ת־יְקָ֔ר תִּפְאֶ֖רֶת גְּדוּלָּתֹ֑ו יָמִ֣ים רַבִּ֔ים שְׁמֹונִ֥ים וּמְאַ֖ת יֹֽום׃ ,Time
5179,365560,Esther 1:5,Esther,card,שׁבע,שִׁבְעַ֣ת ,שִׁבְעַ֣ת יָמִ֑ים ,וּבִמְלֹ֣ואת׀ הַיָּמִ֣ים הָאֵ֗לֶּה עָשָׂ֣ה הַמֶּ֡לֶךְ לְכָל־הָעָ֣ם הַנִּמְצְאִים֩ בְּשׁוּשַׁ֨ן הַבִּירָ֜ה לְמִגָּ֧דֹול וְעַד־קָטָ֛ן מִשְׁתֶּ֖ה שִׁבְעַ֣ת יָמִ֑ים בַּחֲצַ֕ר גִּנַּ֥ת בִּיתַ֖ן הַמֶּֽלֶךְ׃ ,Time
5180,365658,Esther 1:10,Esther,ordn,שׁביעי,שְּׁבִיעִ֔י ,בַּיֹּום֙ הַשְּׁבִיעִ֔י ,בַּיֹּום֙ הַשְּׁבִיעִ֔י כְּטֹ֥וב לֵב־הַמֶּ֖לֶךְ בַּיָּ֑יִן אָמַ֡ר לִ֠מְהוּמָן בִּזְּתָ֨א חַרְבֹונָ֜א בִּגְתָ֤א וַאֲבַגְתָא֙ זֵתַ֣ר וְכַרְכַּ֔ס שִׁבְעַת֙ הַסָּ֣רִיסִ֔ים הַמְשָׁ֣רְתִ֔ים אֶת־פְּנֵ֖י הַמֶּ֥לֶךְ אֲחַשְׁוֵרֹֽושׁ׃ לְ֠הָבִיא אֶת־וַשְׁתִּ֧י הַמַּלְכָּ֛ה לִפְנֵ֥י הַמֶּ֖לֶךְ בְּכֶ֣תֶר מַלְכ֑וּת לְהַרְאֹ֨ות הָֽעַמִּ֤ים וְהַשָּׂרִים֙ אֶת־יָפְיָ֔הּ ,Time
5181,365678,Esther 1:10,Esther,card,שׁבע,שִׁבְעַת֙ ,לִ֠מְהוּמָן בִּזְּתָ֨א חַרְבֹונָ֜א בִּגְתָ֤א וַאֲבַגְתָא֙ זֵתַ֣ר וְכַרְכַּ֔ס שִׁבְעַת֙ הַסָּ֣רִיסִ֔ים ,בַּיֹּום֙ הַשְּׁבִיעִ֔י כְּטֹ֥וב לֵב־הַמֶּ֖לֶךְ בַּיָּ֑יִן אָמַ֡ר לִ֠מְהוּמָן בִּזְּתָ֨א חַרְבֹונָ֜א בִּגְתָ֤א וַאֲבַגְתָא֙ זֵתַ֣ר וְכַרְכַּ֔ס שִׁבְעַת֙ הַסָּ֣רִיסִ֔ים הַמְשָׁ֣רְתִ֔ים אֶת־פְּנֵ֖י הַמֶּ֥לֶךְ אֲחַשְׁוֵרֹֽושׁ׃ לְ֠הָבִיא אֶת־וַשְׁתִּ֧י הַמַּלְכָּ֛ה לִפְנֵ֥י הַמֶּ֖לֶךְ בְּכֶ֣תֶר מַלְכ֑וּת לְהַרְאֹ֨ות הָֽעַמִּ֤ים וְהַשָּׂרִים֙ אֶת־יָפְיָ֔הּ ,Cmpl
5182,365772,Esther 1:14,Esther,card,שׁבע,שִׁבְעַ֞ת ,כַּרְשְׁנָ֤א שֵׁתָר֙ אַדְמָ֣תָא תַרְשִׁ֔ישׁ מֶ֥רֶס מַרְסְנָ֖א מְמוּכָ֑ן שִׁבְעַ֞ת שָׂרֵ֣י׀ פָּרַ֣ס וּמָדַ֗י רֹאֵי֙ פְּנֵ֣י הַמֶּ֔לֶךְ ,וְהַקָּרֹ֣ב אֵלָ֗יו כַּרְשְׁנָ֤א שֵׁתָר֙ אַדְמָ֣תָא תַרְשִׁ֔ישׁ מֶ֥רֶס מַרְסְנָ֖א מְמוּכָ֑ן שִׁבְעַ֞ת שָׂרֵ֣י׀ פָּרַ֣ס וּמָדַ֗י רֹאֵי֙ פְּנֵ֣י הַמֶּ֔לֶךְ הַיֹּשְׁבִ֥ים רִאשֹׁנָ֖ה בַּמַּלְכֽוּת׃ ,Subj
5183,365783,Esther 1:14,Esther,ordn,ראשׁון,רִאשֹׁנָ֖ה ,רִאשֹׁנָ֖ה ,וְהַקָּרֹ֣ב אֵלָ֗יו כַּרְשְׁנָ֤א שֵׁתָר֙ אַדְמָ֣תָא תַרְשִׁ֔ישׁ מֶ֥רֶס מַרְסְנָ֖א מְמוּכָ֑ן שִׁבְעַ֞ת שָׂרֵ֣י׀ פָּרַ֣ס וּמָדַ֗י רֹאֵי֙ פְּנֵ֣י הַמֶּ֔לֶךְ הַיֹּשְׁבִ֥ים רִאשֹׁנָ֖ה בַּמַּלְכֽוּת׃ ,Modi
5184,366246,Esther 2:9,Esther,card,שׁבע,שֶׁ֣בַע ,אֵת֙ שֶׁ֣בַע הַנְּעָרֹ֔ות הָרְאֻיֹ֥ות ,וַ֠יְבַהֵל אֶת־תַּמְרוּקֶ֤יהָ וְאֶת־מָנֹותֶ֨הָ֙ לָתֵ֣ת לָ֔הּ וְאֵת֙ שֶׁ֣בַע הַנְּעָרֹ֔ות הָרְאֻיֹ֥ות לָֽתֶת־לָ֖הּ מִבֵּ֣ית הַמֶּ֑לֶךְ ,Objc
5185,366327,Esther 2:12,Esther,card,שׁנים,שְׁנֵ֣ים ,שְׁנֵ֣ים עָשָׂ֣ר חֹ֔דֶשׁ ,וּבְהַגִּ֡יעַ תֹּר֩ נַעֲרָ֨ה וְנַעֲרָ֜ה לָבֹ֣וא׀ אֶל־הַמֶּ֣לֶךְ אֲחַשְׁוֵרֹ֗ושׁ מִקֵּץ֩ הֱיֹ֨ות לָ֜הּ כְּדָ֤ת הַנָּשִׁים֙ שְׁנֵ֣ים עָשָׂ֣ר חֹ֔דֶשׁ וּבָזֶ֕ה הַֽנַּעֲרָ֖ה בָּאָ֣ה אֶל־הַמֶּ֑לֶךְ ,Time
5186,366328,Esther 2:12,Esther,card,עשׂר,עָשָׂ֣ר ,שְׁנֵ֣ים עָשָׂ֣ר חֹ֔דֶשׁ ,וּבְהַגִּ֡יעַ תֹּר֩ נַעֲרָ֨ה וְנַעֲרָ֜ה לָבֹ֣וא׀ אֶל־הַמֶּ֣לֶךְ אֲחַשְׁוֵרֹ֗ושׁ מִקֵּץ֩ הֱיֹ֨ות לָ֜הּ כְּדָ֤ת הַנָּשִׁים֙ שְׁנֵ֣ים עָשָׂ֣ר חֹ֔דֶשׁ וּבָזֶ֕ה הַֽנַּעֲרָ֖ה בָּאָ֣ה אֶל־הַמֶּ֑לֶךְ ,Time
5187,366335,Esther 2:12,Esther,card,שׁשׁ,שִׁשָּׁ֤ה ,שִׁשָּׁ֤ה חֳדָשִׁים֙ ,כִּ֛י כֵּ֥ן יִמְלְא֖וּ יְמֵ֣י מְרוּקֵיהֶ֑ן שִׁשָּׁ֤ה חֳדָשִׁים֙ בְּשֶׁ֣מֶן הַמֹּ֔ר וְשִׁשָּׁ֤ה חֳדָשִׁים֙ בַּבְּשָׂמִ֔ים וּבְתַמְרוּקֵ֖י הַנָּשִֽׁים׃ ,Time
5188,366342,Esther 2:12,Esther,card,שׁשׁ,שִׁשָּׁ֤ה ,שִׁשָּׁ֤ה חֳדָשִׁים֙ ,כִּ֛י כֵּ֥ן יִמְלְא֖וּ יְמֵ֣י מְרוּקֵיהֶ֑ן שִׁשָּׁ֤ה חֳדָשִׁים֙ בְּשֶׁ֣מֶן הַמֹּ֔ר וְשִׁשָּׁ֤ה חֳדָשִׁים֙ בַּבְּשָׂמִ֔ים וּבְתַמְרוּקֵ֖י הַנָּשִֽׁים׃ ,Time
5189,366393,Esther 2:14,Esther,ordn,שׁני,שֵׁנִ֔י ,אֶל־בֵּ֤ית הַנָּשִׁים֙ שֵׁנִ֔י ,וּ֠בַבֹּקֶר הִ֣יא שָׁבָ֞ה אֶל־בֵּ֤ית הַנָּשִׁים֙ שֵׁנִ֔י אֶל־יַ֧ד שַֽׁעֲשְׁגַ֛ז סְרִ֥יס הַמֶּ֖לֶךְ שֹׁמֵ֣ר הַפִּֽילַגְשִׁ֑ים ,Cmpl
5190,366476,Esther 2:16,Esther,ordn,עשׂירי,עֲשִׂירִ֖י ,בַּחֹ֥דֶשׁ הָעֲשִׂירִ֖י ,וַתִּלָּקַ֨ח אֶסְתֵּ֜ר אֶל־הַמֶּ֤לֶךְ אֲחַשְׁוֵרֹושׁ֙ אֶל־בֵּ֣ית מַלְכוּתֹ֔ו בַּחֹ֥דֶשׁ הָעֲשִׂירִ֖י בִּשְׁנַת־שֶׁ֖בַע לְמַלְכוּתֹֽו׃ ,Time
5191,366482,Esther 2:16,Esther,card,שׁבע,שֶׁ֖בַע ,בִּשְׁנַת־שֶׁ֖בַע לְמַלְכוּתֹֽו׃ ,וַתִּלָּקַ֨ח אֶסְתֵּ֜ר אֶל־הַמֶּ֤לֶךְ אֲחַשְׁוֵרֹושׁ֙ אֶל־בֵּ֣ית מַלְכוּתֹ֔ו בַּחֹ֥דֶשׁ הָעֲשִׂירִ֖י בִּשְׁנַת־שֶׁ֖בַע לְמַלְכוּתֹֽו׃ ,Time
5192,366547,Esther 2:19,Esther,ordn,שׁני,שֵׁנִ֑ית ,שֵׁנִ֑ית ,וּבְהִקָּבֵ֥ץ בְּתוּלֹ֖ות שֵׁנִ֑ית וּמָרְדֳּכַ֖י יֹשֵׁ֥ב בְּשַֽׁעַר־הַמֶּֽלֶךְ׃ בַּיָּמִ֣ים הָהֵ֔ם קָצַף֩ בִּגְתָ֨ן וָתֶ֜רֶשׁ שְׁנֵֽי־סָרִיסֵ֤י הַמֶּ֨לֶךְ֙ מִשֹּׁמְרֵ֣י הַסַּ֔ף ,Modi
5193,366595,Esther 2:21,Esther,card,שׁנים,שְׁנֵֽי־,בִּגְתָ֨ן וָתֶ֜רֶשׁ שְׁנֵֽי־סָרִיסֵ֤י הַמֶּ֨לֶךְ֙ מִשֹּׁמְרֵ֣י הַסַּ֔ף ,וּבְהִקָּבֵ֥ץ בְּתוּלֹ֖ות שֵׁנִ֑ית וּמָרְדֳּכַ֖י יֹשֵׁ֥ב בְּשַֽׁעַר־הַמֶּֽלֶךְ׃ בַּיָּמִ֣ים הָהֵ֔ם קָצַף֩ בִּגְתָ֨ן וָתֶ֜רֶשׁ שְׁנֵֽי־סָרִיסֵ֤י הַמֶּ֨לֶךְ֙ מִשֹּׁמְרֵ֣י הַסַּ֔ף ,Subj
